學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,總計,男生計,女生計,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別
1052,遠東科技大學,07151022,機械工程系,N 職,M 碩士,39,37,2,13,-,11,2,5,-,1,-,2,-,5,-,-,-,-,-,11 臺南市,2 技職
1052,遠東科技大學,07151022,機械工程系,N 修,B 四技,184,174,10,36,5,47,3,38,-,53,2,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1052,遠東科技大學,07151022,機械工程系,N 修,C 二技,84,80,4,-,-,-,-,35,3,42,1,-,-,-,-,-,-,3,-,11 臺南市,2 技職
1052,遠東科技大學,07151022,機械工程科,N 修,2 二專,36,31,5,14,4,17,1,-,-,-,-,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1052,遠東科技大學,07151023,自動化控制系,D 日,B 四技,128,122,6,23,2,39,2,19,-,26,1,-,-,-,-,-,-,15,1,11 臺南市,2 技職
1052,遠東科技大學,07151023,自動化控制系_雙軌訓練旗艦計畫,D 日,B 四技,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,11 臺南市,2 技職
1052,遠東科技大學,07162039,飛機修護系,D 日,B 四技,44,43,1,43,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1052,遠東科技大學,07194040,工程科技研究所,D 日,M 碩士,23,9,14,-,-,6,13,2,-,1,1,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1052,遠東科技大學,07321041,營建工程系,D 日,B 四技,2,1,1,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1052,遠東科技大學,07321041,營建工程系,N 修,B 四技,32,27,5,-,-,10,2,9,1,8,2,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1052,遠東科技大學,10121034,化妝品應用與管理系,D 日,B 四技,107,16,91,7,11,2,21,2,17,4,27,-,-,-,-,-,-,1,15,11 臺南市,2 技職
1052,遠東科技大學,10131002,觀光英語系,D 日,B 四技,112,44,68,4,11,8,15,13,15,14,18,-,-,-,-,-,-,5,9,11 臺南市,2 技職
1052,遠東科技大學,10131031,餐飲管理系餐飲經營與安全管理碩士班,D 日,M 碩士,32,10,22,5,9,4,11,1,2,-,-,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1052,遠東科技大學,10131031,餐飲管理系,D 日,B 四技,838,433,405,96,102,113,106,84,93,112,93,-,-,-,-,-,-,28,11,11 臺南市,2 技職
1052,遠東科技大學,10131031,餐飲管理系_餐飲管理專班,D 日,B 四技,39,19,20,-,-,-,-,-,-,18,20,-,-,-,-,-,-,1,-,11 臺南市,2 技職
1052,遠東科技大學,10131031,餐飲管理系,N 修,B 四技,196,101,95,28,16,19,20,25,19,27,39,-,-,-,-,-,-,2,1,11 臺南市,2 技職
1052,遠東科技大學,10151032,旅遊事業管理系,D 日,B 四技,167,52,115,3,14,13,20,7,31,21,40,-,-,-,-,-,-,8,10,11 臺南市,2 技職
1052,遠東科技大學,10151032,旅遊事業管理系,N 修,B 四技,131,73,58,21,14,13,11,16,16,17,15,-,-,-,-,-,-,6,2,11 臺南市,2 技職
1052,遠東科技大學,10152033,休閒運動管理碩士學位學程,D 日,M 碩士,30,21,9,10,4,9,5,2,-,-,-,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1052,遠東科技大學,10152033,休閒運動管理系,D 日,B 四技,285,229,56,40,7,53,13,47,3,61,21,-,-,-,-,-,-,28,12,11 臺南市,2 技職
1053,元培醫事科技大學,02122043,茶陶創意設計系,D 日,M 碩士,8,3,5,-,-,-,-,3,5,-,-,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,02123039,會展暨文創事業管理學士學位學程,D 日,B 四技,50,23,27,6,9,15,11,2,5,-,2,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,02311041,應用外語系,D 日,B 四技,97,33,64,12,19,8,20,6,6,3,13,-,-,-,-,-,-,4,6,18 新竹市,2 技職
1053,元培醫事科技大學,02311041,應用外語系,N 修,B 四技,73,18,55,8,22,4,14,2,11,2,7,-,-,-,-,-,-,2,1,18 新竹市,2 技職
1053,元培醫事科技大學,04131003,企業管理系,D 日,M 碩士,56,30,26,13,16,12,7,4,1,1,2,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,04131003,企業管理系,D 日,B 四技,121,60,61,16,19,12,9,11,10,17,14,-,-,-,-,-,-,4,9,18 新竹市,2 技職
1053,元培醫事科技大學,04131003,企業管理系,N 修,B 四技,244,118,126,39,43,24,29,26,37,28,17,-,-,-,-,-,-,1,-,18 新竹市,2 技職
1053,元培醫事科技大學,04131003,企業管理系,N 修,C 二技,40,11,29,-,-,-,-,7,20,4,9,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,04133007,醫務管理系,D 日,M 碩士,37,8,29,3,12,2,8,1,7,2,2,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,04133007,醫務管理系,D 日,B 四技,296,71,225,21,63,18,57,12,38,13,56,-,-,-,-,-,-,7,11,18 新竹市,2 技職
1053,元培醫事科技大學,04133007,醫務管理系,N 職,M 碩士,33,8,25,1,8,1,13,3,3,3,1,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,04133007,醫務管理系,N 修,C 二技,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,18 新竹市,2 技職
1053,元培醫事科技大學,04199040,國際健康行銷管理學士學位學程,D 日,B 四技,4,2,2,-,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,06131012,資訊管理系,D 日,B 四技,154,126,28,27,11,24,2,41,6,20,6,-,-,-,-,-,-,14,3,18 新竹市,2 技職
1053,元培醫事科技大學,06131012,資訊管理系,N 修,B 四技,217,169,48,41,19,53,10,36,12,27,7,-,-,-,-,-,-,12,-,18 新竹市,2 技職
1053,元培醫事科技大學,06134002,網路與數位媒體應用學士學位學程,D 日,B 四技,29,27,2,-,-,12,-,15,2,-,-,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,06134012,資訊管理系數位創新管理碩士班,D 日,M 碩士,23,14,9,8,3,1,4,2,1,3,1,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,06134013,行動科技應用系,D 日,B 四技,68,44,24,15,19,4,3,2,-,12,2,-,-,-,-,-,-,11,-,18 新竹市,2 技職
1053,元培醫事科技大學,06134013,行動科技應用系_國際學生產學合作專班,D 日,B 四技,59,43,16,13,16,30,-,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,07121015,環境工程衛生系,D 日,M 碩士,25,13,12,8,4,2,4,3,2,-,2,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,07121015,環境工程衛生系,D 日,B 四技,97,73,24,15,12,12,4,17,1,21,4,-,-,-,-,-,-,8,3,18 新竹市,2 技職
1053,元培醫事科技大學,07121015,環境工程衛生系,N 修,B 四技,118,99,19,58,9,19,4,9,4,7,2,-,-,-,-,-,-,6,-,18 新竹市,2 技職
1053,元培醫事科技大學,07193016,生物醫學工程系福祉科技與醫學工程碩士班,D 日,M 碩士,15,15,-,7,-,4,-,4,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,07193016,生物醫學工程系,D 日,B 四技,140,105,35,29,14,26,8,21,2,26,10,-,-,-,-,-,-,3,1,18 新竹市,2 技職
1053,元培醫事科技大學,07193016,生物醫學工程系_國際學生產學合作專班,D 日,B 四技,38,21,17,-,-,21,17,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,07211019,食品科學系,D 日,M 碩士,18,8,10,4,4,3,4,1,2,-,-,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,07211019,食品科學系,D 日,B 四技,194,92,102,15,19,15,23,18,21,40,35,-,-,-,-,-,-,4,4,18 新竹市,2 技職
1053,元培醫事科技大學,07211019,食品科學系_國際學生產學合作專班,D 日,B 四技,35,13,22,-,-,13,22,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,07211019,食品科學系,N 修,B 四技,74,31,43,27,38,-,-,-,2,1,3,-,-,-,-,-,-,3,-,18 新竹市,2 技職
1053,元培醫事科技大學,08112042,寵物保健學士學位學程,D 日,B 四技,85,21,64,14,28,7,36,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,09131022,護理系碩士班,D 日,M 碩士,11,-,11,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,09131022,護理系,D 日,B 四技,460,74,386,24,101,17,93,17,87,15,97,-,-,-,-,-,-,1,8,18 新竹市,2 技職
1053,元培醫事科技大學,09131022,護理系,D 日,C 二技,96,5,91,-,-,-,-,2,47,3,44,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,09131022,護理系,N 修,B 四技,150,31,119,7,33,10,33,8,21,6,32,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,09131022,護理系,N 修,C 二技,251,12,239,-,-,-,-,6,86,5,144,-,-,-,-,-,-,1,9,18 新竹市,2 技職
1053,元培醫事科技大學,09141027,醫學檢驗生物技術系,D 日,M 碩士,12,4,8,1,1,3,3,-,3,-,1,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,09141027,醫學檢驗生物技術系,D 日,B 四技,364,121,243,28,43,31,63,23,56,26,65,-,-,-,-,-,-,13,16,18 新竹市,2 技職
1053,元培醫事科技大學,09141029,視光系,D 日,B 四技,247,123,124,29,36,27,26,31,32,27,27,-,-,-,-,-,-,9,3,18 新竹市,2 技職
1053,元培醫事科技大學,09141029,視光系_國際學生產學合作專班,D 日,B 四技,31,15,16,15,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,09141029,視光系,N 修,C 二技,76,46,30,-,-,-,-,18,12,26,16,-,-,-,-,-,-,2,2,18 新竹市,2 技職
1053,元培醫事科技大學,09141030,醫學影像暨放射技術系,D 日,M 碩士,26,16,10,9,3,7,7,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,09141030,醫學影像暨放射技術系,D 日,B 四技,397,242,155,53,40,58,39,49,43,45,24,-,-,-,-,-,-,37,9,18 新竹市,2 技職
1053,元培醫事科技大學,09141030,醫學影像暨放射技術系,N 職,M 碩士,15,6,9,2,5,4,3,-,-,-,1,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,09161034,生物科技暨製藥技術系,D 日,M 碩士,18,11,7,5,3,1,2,2,2,3,-,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,09161034,生物科技暨製藥技術系,D 日,B 四技,181,78,103,24,26,15,24,16,26,17,27,-,-,-,-,-,-,6,-,18 新竹市,2 技職
1053,元培醫事科技大學,09211035,高齡福祉事業管理學士學位學程,D 日,B 四技,102,31,71,6,12,6,18,9,17,10,24,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,10131036,餐飲管理系,D 日,B 四技,326,160,166,39,33,34,24,30,47,42,55,-,-,-,-,-,-,15,7,18 新竹市,2 技職
1053,元培醫事科技大學,10131036,餐飲管理系_國際學生產學合作專班,D 日,2 二專,35,27,8,-,-,27,8,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,10131036,餐飲管理系,N 修,B 四技,367,197,170,81,31,51,60,38,40,19,37,-,-,-,-,-,-,8,2,18 新竹市,2 技職
1053,元培醫事科技大學,10131036,餐飲管理系,N 修,C 二技,93,43,50,-,-,-,-,13,15,29,34,-,-,-,-,-,-,1,1,18 新竹市,2 技職
1053,元培醫事科技大學,10151037,觀光與休閒管理系,D 日,B 四技,124,40,84,12,13,4,23,11,13,10,32,-,-,-,-,-,-,3,3,18 新竹市,2 技職
1053,元培醫事科技大學,10152038,健康休閒管理系,D 日,B 四技,222,112,110,28,27,24,16,24,19,29,40,-,-,-,-,-,-,7,8,18 新竹市,2 技職
1053,元培醫事科技大學,10152038,健康休閒管理系,N 修,B 四技,94,44,50,18,14,7,14,7,10,8,11,-,-,-,-,-,-,4,1,18 新竹市,2 技職
1053,元培醫事科技大學,10152038,健康休閒管理系,N 修,C 二技,59,20,39,-,-,-,-,12,20,8,19,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1054,景文科技大學,02112005,視覺傳達設計系數位文創設計碩士班,D 日,M 碩士,12,8,4,2,2,4,1,1,1,1,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,02112005,視覺傳達設計系,D 日,B 四技,531,171,360,45,95,40,104,52,86,27,66,-,-,-,-,-,-,7,9,01 新北市,2 技職
1054,景文科技大學,02112005,視覺傳達設計系數位文創設計碩士在職專班,N 職,M 碩士,1,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,02112005,視覺傳達設計系,N 修,B 四技,131,52,79,21,25,16,21,7,11,5,19,-,-,-,-,-,-,3,3,01 新北市,2 技職
1054,景文科技大學,02311001,應用外語系,D 日,B 四技,564,212,352,57,79,59,98,44,75,34,71,-,-,-,-,-,-,18,29,01 新北市,2 技職
1054,景文科技大學,02311001,應用外語系_國際學生產學合作專班,D 日,B 四技,40,11,29,11,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,02311001,應用外語系_香港二技專班,D 日,C 二技,2,1,1,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,02311001,應用外語系,N 修,B 四技,147,76,71,26,23,15,9,8,12,24,21,-,-,-,-,-,-,3,6,01 新北市,2 技職
1054,景文科技大學,04111011,理財與稅務規劃系,D 日,B 四技,256,112,144,16,34,30,26,30,31,18,33,-,-,-,-,-,-,18,20,01 新北市,2 技職
1054,景文科技大學,04121009,財務金融系,D 日,B 四技,138,84,54,11,10,21,12,22,18,19,11,-,-,-,-,-,-,11,3,01 新北市,2 技職
1054,景文科技大學,04121009,財務金融系,N 修,B 四技,7,5,2,-,-,-,-,-,-,5,2,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,04131007,企業管理(學)系_企業經營管理國際學生產學合作專班,D 日,B 四技,38,18,20,-,-,18,20,-,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,04131007,企業管理系,D 日,B 四技,256,145,111,33,22,42,35,25,24,32,24,-,-,-,-,-,-,13,6,01 新北市,2 技職
1054,景文科技大學,04131007,企業管理系,N 修,B 四技,7,4,3,-,-,-,-,-,-,4,2,-,-,-,-,-,-,-,1,01 新北市,2 技職
1054,景文科技大學,04131007,企業管理系,N 修,C 二技,123,57,66,-,-,-,-,37,39,18,27,-,-,-,-,-,-,2,-,01 新北市,2 技職
1054,景文科技大學,04131007,企業管理系_現役軍人營區在職專班,N 修,C 二技,20,16,4,-,-,-,-,16,4,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,04132014,行銷與流通管理系,D 日,B 四技,303,149,154,35,41,30,31,48,30,31,37,-,-,-,-,-,-,5,15,01 新北市,2 技職
1054,景文科技大學,04132014,行銷與流通管理系,N 修,B 四技,188,111,77,67,56,16,8,6,5,20,7,-,-,-,-,-,-,2,1,01 新北市,2 技職
1054,景文科技大學,04141008,國際貿易系,D 日,B 四技,164,68,96,15,25,13,17,9,12,27,39,-,-,-,-,-,-,4,3,01 新北市,2 技職
1054,景文科技大學,04191029,會議展覽管理學士學位學程,D 日,B 四技,59,19,40,2,18,10,10,7,12,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,05299028,環境科技與物業管理系,D 日,B 四技,42,32,10,-,-,-,-,4,2,15,7,-,-,-,-,-,-,13,1,01 新北市,2 技職
1054,景文科技大學,05299028,環境科技與物業管理系,N 職,M 碩士,2,1,1,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,06131030,行動商務與多媒體應用系,D 日,B 四技,341,210,131,31,21,34,27,51,32,57,31,-,-,-,-,-,-,37,20,01 新北市,2 技職
1054,景文科技大學,06131030,行動商務與多媒體應用系,N 修,B 四技,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,01 新北市,2 技職
1054,景文科技大學,07141016,電子工程系_電腦與通訊學程國際學生產學合作專班,D 日,B 四技,70,47,23,-,-,27,10,20,13,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,07141017,資訊工程系,D 日,B 四技,141,131,10,24,5,32,3,36,1,30,1,-,-,-,-,-,-,9,-,01 新北市,2 技職
1054,景文科技大學,07141017,資訊工程系,N 修,B 四技,14,14,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,07141018,電腦與通訊系碩士班,D 日,M 碩士,16,16,-,6,-,9,-,1,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,07141018,電腦與通訊系,D 日,B 四技,163,159,4,34,1,46,2,40,-,22,1,-,-,-,-,-,-,17,-,01 新北市,2 技職
1054,景文科技大學,07141018,電腦與通訊系碩士班,N 職,M 碩士,18,17,1,8,1,8,-,-,-,1,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,07141018,電腦與通訊系,N 修,B 四技,33,17,16,17,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,10131019,旅館管理系,D 日,B 四技,502,147,355,32,72,46,96,34,89,25,66,-,-,-,-,-,-,10,32,01 新北市,2 技職
1054,景文科技大學,10131019,旅館管理系_觀光餐旅學程國際學生產學合作專班,D 日,B 四技,31,9,22,9,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,10131019,旅館管理系,N 修,B 四技,198,96,102,42,33,19,23,26,25,4,20,-,-,-,-,-,-,5,1,01 新北市,2 技職
1054,景文科技大學,10131019,旅館管理系,N 修,C 二技,101,36,65,-,-,-,-,24,35,12,29,-,-,-,-,-,-,-,1,01 新北市,2 技職
1054,景文科技大學,10131020,餐飲管理系,D 日,B 四技,756,345,411,101,150,88,98,75,80,71,72,-,-,-,-,-,-,10,11,01 新北市,2 技職
1054,景文科技大學,10131020,餐飲管理系_國際學生產學合作專班,D 日,B 四技,80,26,54,26,54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,10131020,餐飲管理系_餐飲管理產學專班,D 日,B 四技,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,01 新北市,2 技職
1054,景文科技大學,10131020,餐飲管理學系_觀光餐旅學程國際學生產學合作專班,D 日,B 四技,33,13,20,-,-,-,-,13,20,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,10131020,餐飲管理系,N 修,B 四技,459,253,206,53,40,42,38,76,71,74,55,-,-,-,-,-,-,8,2,01 新北市,2 技職
1054,景文科技大學,10131020,餐飲管理系,N 修,C 二技,98,41,57,-,-,-,-,26,29,14,28,-,-,-,-,-,-,1,-,01 新北市,2 技職
1054,景文科技大學,10151023,旅遊管理系觀光與餐旅管理碩士班,D 日,M 碩士,17,8,9,4,3,4,5,-,1,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,10151023,旅遊管理系,D 日,B 四技,519,161,358,51,104,42,92,40,92,22,62,-,-,-,-,-,-,6,8,01 新北市,2 技職
1054,景文科技大學,10151023,旅遊管理系_觀光餐旅學程國際學生產學合作專班,D 日,B 四技,40,9,31,-,-,9,31,-,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,10151023,旅遊管理系觀光與餐旅管理碩士在職專班,N 職,M 碩士,26,10,16,6,11,4,5,-,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,10151023,旅遊管理系,N 修,B 四技,158,66,92,14,30,9,16,14,22,26,17,-,-,-,-,-,-,3,7,01 新北市,2 技職
1055,中華醫事科技大學,04133002,醫務暨健康事業管理系,D 日,B 四技,18,8,10,-,-,-,-,-,-,5,7,-,-,-,-,-,-,3,3,11 臺南市,2 技職
1055,中華醫事科技大學,04133002,醫務暨健康事業管理科,D 日,5 五專,166,39,127,6,27,7,19,9,29,6,26,11,26,-,-,-,-,-,-,11 臺南市,2 技職
1055,中華醫事科技大學,05121004,生物科技系,D 日,B 四技,3,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,11 臺南市,2 技職
1055,中華醫事科技大學,05121005,生物醫學保健科,D 日,5 五專,130,37,93,6,16,5,15,8,22,7,23,11,17,-,-,-,-,-,-,11 臺南市,2 技職
1055,中華醫事科技大學,05121006,生物醫學研究所,D 日,M 碩士,32,12,20,7,10,2,8,3,2,-,-,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1055,中華醫事科技大學,05191017,食品營養系,D 日,B 四技,303,120,183,29,35,21,50,28,41,34,52,-,-,-,-,-,-,8,5,11 臺南市,2 技職
1055,中華醫事科技大學,05191017,食品營養系_國際學生產學合作專班,D 日,B 四技,27,12,15,-,-,12,15,-,-,-,-,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1055,中華醫事科技大學,05191017,食品營養系,D 日,C 二技,150,30,120,-,-,-,-,17,54,13,66,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1055,中華醫事科技大學,05191017,食品營養科,D 日,5 五專,517,108,409,13,86,25,60,22,88,27,72,18,96,-,-,-,-,3,7,11 臺南市,2 技職
1055,中華醫事科技大學,05191017,食品營養系,N 修,B 四技,127,48,79,28,45,9,11,5,9,4,10,-,-,-,-,-,-,2,4,11 臺南市,2 技職
1055,中華醫事科技大學,05191017,食品營養系,N 修,C 二技,41,8,33,-,-,-,-,5,24,2,9,-,-,-,-,-,-,1,-,11 臺南市,2 技職
1055,中華醫事科技大學,06131003,數位設計與資訊管理系,D 日,B 四技,118,91,27,-,-,20,8,25,9,38,10,-,-,-,-,-,-,8,-,11 臺南市,2 技職
1055,中華醫事科技大學,06131003,數位設計與資訊管理系,N 修,B 四技,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,11 臺南市,2 技職
1055,中華醫事科技大學,06131007,資訊管理系_國際學生產學合作專班,D 日,B 四技,172,132,40,-,-,77,22,55,18,-,-,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1055,中華醫事科技大學,07121009,環境與安全衛生工程系,D 日,B 四技,160,125,35,27,8,28,11,26,8,35,8,-,-,-,-,-,-,9,-,11 臺南市,2 技職
1055,中華醫事科技大學,07121009,環境與安全衛生工程系,N 修,B 四技,17,12,5,-,-,-,-,-,-,8,5,-,-,-,-,-,-,4,-,11 臺南市,2 技職
1055,中華醫事科技大學,09131018,護理系,D 日,B 四技,694,152,542,33,132,35,154,46,144,36,108,-,-,-,-,-,-,2,4,11 臺南市,2 技職
1055,中華醫事科技大學,09131018,護理系,D 日,C 二技,233,22,211,-,-,-,-,8,117,14,93,-,-,-,-,-,-,-,1,11 臺南市,2 技職
1055,中華醫事科技大學,09131018,護理科,D 日,5 五專,626,69,557,11,98,11,115,12,119,18,109,15,108,-,-,-,-,2,8,11 臺南市,2 技職
1055,中華醫事科技大學,09131018,護理系,N 修,B 四技,322,71,251,20,82,20,47,15,45,12,54,4,18,-,-,-,-,-,5,11 臺南市,2 技職
1055,中華醫事科技大學,09131018,護理系,N 修,C 二技,204,23,181,-,-,-,-,8,85,5,80,-,-,-,-,-,-,10,16,11 臺南市,2 技職
1055,中華醫事科技大學,09141021,醫學檢驗生物技術系,D 日,M 碩士,17,8,9,4,5,3,4,1,-,-,-,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1055,中華醫事科技大學,09141021,醫學檢驗生物技術系,D 日,B 四技,299,128,171,30,49,33,40,27,39,25,31,-,-,-,-,-,-,13,12,11 臺南市,2 技職
1055,中華醫事科技大學,09141021,醫學檢驗生物技術系,D 日,C 二技,102,14,88,-,-,-,-,7,43,6,45,-,-,-,-,-,-,1,-,11 臺南市,2 技職
1055,中華醫事科技大學,09141021,醫學檢驗生物技術科,D 日,5 五專,519,123,396,24,71,29,86,27,89,19,80,19,64,-,-,-,-,5,6,11 臺南市,2 技職
1055,中華醫事科技大學,09141022,視光系,D 日,M 碩士,28,18,10,8,5,10,5,-,-,-,-,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1055,中華醫事科技大學,09141022,視光系,D 日,B 四技,246,101,145,16,36,19,38,21,37,29,33,-,-,-,-,-,-,16,1,11 臺南市,2 技職
1055,中華醫事科技大學,09141022,視光科,D 日,5 五專,386,125,261,28,73,30,67,34,64,20,28,13,29,-,-,-,-,-,-,11 臺南市,2 技職
1055,中華醫事科技大學,09141022,視光系,N 修,C 二技,168,80,88,-,-,-,-,35,37,43,49,-,-,-,-,-,-,2,2,11 臺南市,2 技職
1055,中華醫事科技大學,09153031,語言治療系,D 日,B 四技,138,23,115,9,36,8,35,6,44,-,-,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1055,中華醫事科技大學,09161015,製藥工程系,D 日,B 四技,82,47,35,10,10,12,10,6,7,13,7,-,-,-,-,-,-,6,1,11 臺南市,2 技職
1055,中華醫事科技大學,09161015,製藥工程科,D 日,5 五專,129,46,83,15,15,8,19,10,20,13,29,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1055,中華醫事科技大學,09171016,調理保健技術系,D 日,C 二技,144,81,63,-,-,-,-,44,32,35,31,-,-,-,-,-,-,2,-,11 臺南市,2 技職
1055,中華醫事科技大學,09171016,調理保健技術科,D 日,2 二專,93,58,35,23,22,35,13,-,-,-,-,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1055,中華醫事科技大學,09191013,職業安全衛生系,D 日,M 碩士,19,10,9,5,4,4,5,1,-,-,-,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1055,中華醫事科技大學,09191013,職業安全衛生系,D 日,B 四技,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11 臺南市,2 技職
1055,中華醫事科技大學,09191013,職業安全衛生系,D 日,C 二技,76,41,35,-,-,-,-,17,21,24,14,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1055,中華醫事科技大學,09191013,職業安全衛生科,D 日,5 五專,197,99,98,22,25,25,24,16,12,16,20,20,15,-,-,-,-,-,2,11 臺南市,2 技職
1055,中華醫事科技大學,09191013,職業安全衛生系,N 職,M 碩士,27,14,13,6,8,6,5,-,-,2,-,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1055,中華醫事科技大學,09199019,長期照顧經營管理系,D 日,B 四技,110,33,77,7,19,8,14,6,23,6,15,-,-,-,-,-,-,6,6,11 臺南市,2 技職
1055,中華醫事科技大學,09199019,長期照顧經營管理系,D 日,C 二技,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11 臺南市,2 技職
1055,中華醫事科技大學,09199019,長期照顧經營管理系,N 修,C 二技,73,13,60,-,-,-,-,7,36,5,24,-,-,-,-,-,-,1,-,11 臺南市,2 技職
