學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,總計,男生計,女生計,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別
1073,醒吾科技大學,10131025,餐旅管理系_國際學生產學合作專班,D 日,B 四技,105,46,59,-,-,10,28,17,20,19,11,-,-,-,-,-,-,-,-,01 新北市,2 技職
1073,醒吾科技大學,10131025,餐旅管理系_國際學生產學合作專班,D 日,C 二技,20,4,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,16,01 新北市,2 技職
1073,醒吾科技大學,10131025,餐旅管理系,N 修,B 四技,128,72,56,28,15,13,9,8,10,14,19,-,-,-,-,-,-,9,3,01 新北市,2 技職
1073,醒吾科技大學,10131025,餐旅管理系,N 修,C 二技,90,45,45,-,-,-,-,30,22,13,21,-,-,-,-,-,-,2,2,01 新北市,2 技職
1073,醒吾科技大學,10131025,餐旅管理科,N 修,2 二專,80,33,47,10,19,20,24,-,-,-,-,-,-,-,-,-,-,3,4,01 新北市,2 技職
1073,醒吾科技大學,10151026,觀光休閒系,D 日,M 碩士,31,14,17,4,9,7,4,3,4,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1073,醒吾科技大學,10151026,觀光休閒系,D 日,B 四技,550,223,327,44,59,46,71,59,105,59,87,-,-,-,-,-,-,15,5,01 新北市,2 技職
1073,醒吾科技大學,10151026,觀光休閒系_外國學生專班,D 日,B 四技,70,19,51,5,27,14,24,-,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1073,醒吾科技大學,10151026,觀光休閒系_觀光休閒管理專班,D 日,C 二技,22,6,16,-,-,-,-,-,-,6,16,-,-,-,-,-,-,-,-,01 新北市,2 技職
1073,醒吾科技大學,10151026,觀光休閒科,D 日,5 五專,185,66,119,11,20,13,17,13,25,12,25,16,31,-,-,-,-,1,1,01 新北市,2 技職
1073,醒吾科技大學,10151026,觀光休閒系,N 修,B 四技,95,60,35,30,10,10,9,6,9,11,4,-,-,-,-,-,-,3,3,01 新北市,2 技職
1073,醒吾科技大學,10151026,觀光休閒系_現役軍人營區在職專班,N 修,B 四技,7,6,1,-,-,6,1,-,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1073,醒吾科技大學,10151026,觀光休閒系,N 修,C 二技,114,56,58,-,-,-,-,16,25,36,30,-,-,-,-,-,-,4,3,01 新北市,2 技職
1073,醒吾科技大學,10151026,觀光休閒科,N 修,2 二專,34,19,15,11,8,8,5,-,-,-,-,-,-,-,-,-,-,-,2,01 新北市,2 技職
1073,醒吾科技大學,10151030,旅運管理系,D 日,B 四技,287,94,193,10,39,22,36,23,46,33,62,-,-,-,-,-,-,6,10,01 新北市,2 技職
1073,醒吾科技大學,10151030,旅運管理系,N 修,B 四技,124,51,73,22,17,11,12,11,24,6,16,-,-,-,-,-,-,1,4,01 新北市,2 技職
1075,文藻外語大學,01131001,華語文教學研究所,D 日,M 碩士,48,11,37,5,9,2,8,2,11,2,9,-,-,-,-,-,-,-,-,50 高雄市,2 技職
1075,文藻外語大學,01131002,外語教學系,D 日,B 四技,419,101,318,28,76,25,71,21,71,17,79,-,-,-,-,-,-,10,21,50 高雄市,2 技職
1075,文藻外語大學,02111003,創意藝術產業研究所,N 職,M 碩士,17,7,10,3,5,1,3,1,1,-,-,2,1,-,-,-,-,-,-,50 高雄市,2 技職
1075,文藻外語大學,02311005,外語文教事業發展研究所,D 日,M 碩士,15,3,12,-,1,1,5,-,5,2,1,-,-,-,-,-,-,-,-,50 高雄市,2 技職
1075,文藻外語大學,02311005,外語文教事業發展研究所,N 職,M 碩士,30,4,26,2,7,-,5,1,7,-,6,1,1,-,-,-,-,-,-,50 高雄市,2 技職
1075,文藻外語大學,02311006,英文科_雙外語跨領域國際專業人才專班,D 日,5 五專,3,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,50 高雄市,2 技職
1075,文藻外語大學,02311007,英國語文系,D 日,M 碩士,20,5,15,2,8,2,1,-,6,1,-,-,-,-,-,-,-,-,-,50 高雄市,2 技職
1075,文藻外語大學,02311007,英國語文系,D 日,B 四技,610,174,436,50,96,42,102,43,108,34,118,-,-,-,-,-,-,5,12,50 高雄市,2 技職
1075,文藻外語大學,02311007,英國語文系,D 日,C 二技,79,11,68,-,-,-,-,7,27,4,32,-,-,-,-,-,-,-,9,50 高雄市,2 技職
1075,文藻外語大學,02311007,英國語文科,D 日,5 五專,519,82,437,18,93,18,88,18,83,14,86,14,73,-,-,-,-,-,14,50 高雄市,2 技職
1075,文藻外語大學,02311007,英國語文系,N 修,B 四技,595,223,372,69,88,54,87,55,83,33,66,-,-,-,-,-,-,12,48,50 高雄市,2 技職
1075,文藻外語大學,02311007,英國語文系,N 修,C 二技,169,43,126,-,-,-,-,26,60,14,51,-,-,-,-,-,-,3,15,50 高雄市,2 技職
1075,文藻外語大學,02311008,雙外語跨領域國際專業人才菁英班(二技),D 日,C 二技,45,6,39,-,-,-,-,2,21,3,18,-,-,-,-,-,-,1,-,50 高雄市,2 技職
1075,文藻外語大學,02311009,法國語文系,D 日,B 四技,416,88,328,25,56,18,84,24,73,17,83,-,-,-,-,-,-,4,32,50 高雄市,2 技職
1075,文藻外語大學,02311009,法國語文系,D 日,C 二技,16,3,13,-,-,-,-,-,1,2,7,-,-,-,-,-,-,1,5,50 高雄市,2 技職
1075,文藻外語大學,02311009,法國語文科,D 日,5 五專,246,41,205,9,42,8,45,11,39,6,39,6,39,-,-,-,-,1,1,50 高雄市,2 技職
1075,文藻外語大學,02311009,法國語文系,N 修,B 四技,87,26,61,7,16,10,16,2,13,5,9,-,-,-,-,-,-,2,7,50 高雄市,2 技職
1075,文藻外語大學,02311010,德國語文系,D 日,B 四技,373,78,295,13,58,12,41,28,78,18,92,-,-,-,-,-,-,7,26,50 高雄市,2 技職
1075,文藻外語大學,02311010,德國語文系,D 日,C 二技,20,2,18,-,-,-,-,-,-,1,6,-,-,-,-,-,-,1,12,50 高雄市,2 技職
1075,文藻外語大學,02311010,德國語文科,D 日,5 五專,294,40,254,6,45,11,89,8,43,8,35,5,39,-,-,-,-,2,3,50 高雄市,2 技職
1075,文藻外語大學,02311010,德國語文系,N 修,B 四技,84,26,58,9,10,6,15,4,14,4,13,-,-,-,-,-,-,3,6,50 高雄市,2 技職
1075,文藻外語大學,02311011,西班牙語文系,D 日,B 四技,453,105,348,26,72,24,89,26,81,19,82,-,-,-,-,-,-,10,24,50 高雄市,2 技職
1075,文藻外語大學,02311011,西班牙語文系,D 日,C 二技,27,2,25,-,-,-,-,-,8,2,14,-,-,-,-,-,-,-,3,50 高雄市,2 技職
1075,文藻外語大學,02311011,西班牙語文科,D 日,5 五專,248,42,206,6,45,11,43,7,41,6,43,11,30,-,-,-,-,1,4,50 高雄市,2 技職
1075,文藻外語大學,02311011,西班牙語文系,N 修,B 四技,133,39,94,16,33,14,19,5,15,3,13,-,-,-,-,-,-,1,14,50 高雄市,2 技職
1075,文藻外語大學,02311012,日本語文系,D 日,B 四技,816,246,570,60,97,50,150,67,133,48,155,-,-,-,-,-,-,21,35,50 高雄市,2 技職
1075,文藻外語大學,02311012,日本語文系,D 日,C 二技,73,12,61,-,-,-,-,8,19,2,32,-,-,-,-,-,-,2,10,50 高雄市,2 技職
1075,文藻外語大學,02311012,日本語文科,D 日,5 五專,297,63,234,26,76,12,37,9,40,9,38,6,39,-,-,-,-,1,4,50 高雄市,2 技職
1075,文藻外語大學,02311012,日本語文系,N 修,B 四技,476,157,319,44,74,28,69,40,57,26,51,-,-,-,-,-,-,19,68,50 高雄市,2 技職
1075,文藻外語大學,02312013,翻譯系,D 日,B 四技,234,71,163,18,36,21,37,18,41,11,45,-,-,-,-,-,-,3,4,50 高雄市,2 技職
1075,文藻外語大學,02312013,翻譯系,D 日,C 二技,33,9,24,-,-,-,-,4,7,4,16,-,-,-,-,-,-,1,1,50 高雄市,2 技職
1075,文藻外語大學,02312014,多國語複譯研究所,D 日,M 碩士,40,12,28,1,8,5,9,1,6,5,5,-,-,-,-,-,-,-,-,50 高雄市,2 技職
1075,文藻外語大學,02323004,應用華語文系,D 日,B 四技,426,116,310,23,60,30,76,24,78,25,76,-,-,-,-,-,-,14,20,50 高雄市,2 技職
1075,文藻外語大學,03122016,國際事務碩士學位學程,D 日,M 碩士,20,10,10,5,5,4,-,1,3,-,2,-,-,-,-,-,-,-,-,50 高雄市,2 技職
1075,文藻外語大學,03122016,國際事務系,D 日,B 四技,231,57,174,15,51,13,44,13,29,15,35,-,-,-,-,-,-,1,15,50 高雄市,2 技職
1075,文藻外語大學,03143015,歐洲研究所,D 日,M 碩士,26,3,23,-,9,1,6,1,5,1,3,-,-,-,-,-,-,-,-,50 高雄市,2 技職
1075,文藻外語大學,03143026,東南亞學系,D 日,B 四技,73,16,57,6,25,10,32,-,-,-,-,-,-,-,-,-,-,-,-,50 高雄市,2 技職
1075,文藻外語大學,03191026,東南亞碩士學位學程,D 日,M 碩士,14,4,10,3,6,-,3,1,1,-,-,-,-,-,-,-,-,-,-,50 高雄市,2 技職
1075,文藻外語大學,03211018,傳播藝術系,D 日,B 四技,413,130,283,27,64,34,65,35,66,21,73,-,-,-,-,-,-,13,15,50 高雄市,2 技職
1075,文藻外語大學,04131020,國際企業管理系,D 日,B 四技,223,62,161,19,34,17,40,12,43,12,43,-,-,-,-,-,-,2,1,50 高雄市,2 技職
1075,文藻外語大學,04131020,國際企業管理系,N 修,B 四技,118,59,59,12,9,14,18,14,11,9,16,-,-,-,-,-,-,10,5,50 高雄市,2 技職
1075,文藻外語大學,04141022,國際商務英語學士學位學程,N 修,B 四技,111,48,63,6,13,17,15,13,20,6,10,-,-,-,-,-,-,6,5,50 高雄市,2 技職
1075,文藻外語大學,04191027,國際事業暨跨文化管理研究所,D 日,M 碩士,14,2,12,2,7,-,3,-,1,-,1,-,-,-,-,-,-,-,-,50 高雄市,2 技職
1075,文藻外語大學,04191027,國際事業暨跨文化管理研究所在職專班,N 職,M 碩士,3,1,2,-,-,1,1,-,-,-,-,-,1,-,-,-,-,-,-,50 高雄市,2 技職
1075,文藻外語大學,06134024,數位內容應用與管理系,D 日,B 四技,324,135,189,31,37,28,42,38,49,28,51,-,-,-,-,-,-,10,10,50 高雄市,2 技職
1075,文藻外語大學,10151025,國際觀光與會展學士學位學程,N 修,B 四技,81,27,54,-,-,10,18,9,13,7,16,-,-,-,-,-,-,1,7,50 高雄市,2 技職
1076,華夏科技大學,02112002,數位媒體設計系,D 日,B 四技,223,134,89,16,17,24,15,26,20,42,30,-,-,-,-,-,-,26,7,01 新北市,2 技職
1076,華夏科技大學,02112002,數位媒體設計系,N 修,B 四技,46,29,17,8,5,7,3,1,3,8,5,-,-,-,-,-,-,5,1,01 新北市,2 技職
1076,華夏科技大學,02124003,室內設計系,D 日,B 四技,134,71,63,13,8,12,21,19,14,19,13,-,-,-,-,-,-,8,7,01 新北市,2 技職
1076,華夏科技大學,02124003,室內設計系,N 修,B 四技,39,28,11,13,4,5,5,4,-,5,2,-,-,-,-,-,-,1,-,01 新北市,2 技職
1076,華夏科技大學,02124003,室內設計系,N 修,C 二技,39,21,18,-,-,-,-,12,14,9,4,-,-,-,-,-,-,-,-,01 新北市,2 技職
1076,華夏科技大學,02124003,室內設計科,N 修,2 二專,13,5,8,1,6,3,1,-,-,-,-,-,-,-,-,-,-,1,1,01 新北市,2 技職
1076,華夏科技大學,04131004,企業管理系,D 日,B 四技,175,93,82,6,15,25,25,20,18,32,21,-,-,-,-,-,-,10,3,01 新北市,2 技職
1076,華夏科技大學,04131004,企業管理系,N 修,B 四技,252,120,132,25,30,34,55,41,32,16,11,-,-,-,-,-,-,4,4,01 新北市,2 技職
1076,華夏科技大學,04131004,企業管理系,N 修,C 二技,224,117,107,-,-,-,-,66,55,49,51,-,-,-,-,-,-,2,1,01 新北市,2 技職
1076,華夏科技大學,04131004,企業管理科,N 修,2 二專,74,36,38,14,15,18,23,-,-,-,-,-,-,-,-,-,-,4,-,01 新北市,2 技職
1076,華夏科技大學,04199005,資產與物業管理系,D 日,M 碩士,10,6,4,2,3,3,1,-,-,1,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1076,華夏科技大學,04199005,資產與物業管理系,D 日,B 四技,13,8,5,-,-,-,-,-,-,8,4,-,-,-,-,-,-,-,1,01 新北市,2 技職
1076,華夏科技大學,04199005,資產與物業管理系,N 職,M 碩士,27,21,6,12,3,8,3,1,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1076,華夏科技大學,04199005,資產與物業管理系_境外專班,N 職,M 碩士,17,13,4,-,-,5,1,8,3,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1076,華夏科技大學,04199005,資產與物業管理系,N 修,C 二技,156,93,63,-,-,-,-,40,30,52,33,-,-,-,-,-,-,1,-,01 新北市,2 技職
1076,華夏科技大學,04199005,資產與物業管理科,N 修,2 二專,33,16,17,9,8,5,9,-,-,-,-,-,-,-,-,-,-,2,-,01 新北市,2 技職
1076,華夏科技大學,06131009,資訊管理系,D 日,B 四技,155,120,35,27,3,30,21,28,4,29,6,-,-,-,-,-,-,6,1,01 新北市,2 技職
1076,華夏科技大學,06131009,資訊管理系,D 日,C 二技,41,32,9,-,-,-,-,16,6,15,2,-,-,-,-,-,-,1,1,01 新北市,2 技職
1076,華夏科技大學,06131009,資訊管理科,D 日,5 五專,174,126,48,27,14,25,11,27,17,17,6,26,-,-,-,-,-,4,-,01 新北市,2 技職
1076,華夏科技大學,06131009,資訊管理系,N 職,M 碩士,26,14,12,6,6,5,6,3,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1076,華夏科技大學,06131009,資訊管理系,N 修,B 四技,99,54,45,11,12,17,16,10,7,11,10,-,-,-,-,-,-,5,-,01 新北市,2 技職
1076,華夏科技大學,06131009,資訊管理系,N 修,C 二技,94,64,30,-,-,-,-,26,14,37,16,-,-,-,-,-,-,1,-,01 新北市,2 技職
1076,華夏科技大學,06131009,資訊管理系_現役軍人營區在職專班,N 修,C 二技,59,49,10,-,-,-,-,32,8,17,2,-,-,-,-,-,-,-,-,01 新北市,2 技職
1076,華夏科技大學,06131009,資訊管理科,N 修,2 二專,18,10,8,5,7,4,1,-,-,-,-,-,-,-,-,-,-,1,-,01 新北市,2 技職
1076,華夏科技大學,06131012,資訊工程系,D 日,B 四技,136,120,16,26,11,33,2,18,1,40,2,-,-,-,-,-,-,3,-,01 新北市,2 技職
1076,華夏科技大學,06131012,資訊工程系,N 修,B 四技,53,46,7,11,2,11,2,4,2,18,-,-,-,-,-,-,-,2,1,01 新北市,2 技職
1076,華夏科技大學,07141010,電機工程系,D 日,B 四技,65,64,1,14,-,15,-,17,1,13,-,-,-,-,-,-,-,5,-,01 新北市,2 技職
1076,華夏科技大學,07141010,電機工程系,D 日,C 二技,34,34,-,-,-,-,-,13,-,20,-,-,-,-,-,-,-,1,-,01 新北市,2 技職
1076,華夏科技大學,07141010,電機工程科,D 日,5 五專,179,175,4,39,-,24,3,37,1,34,-,41,-,-,-,-,-,-,-,01 新北市,2 技職
1076,華夏科技大學,07141010,電機工程系,N 修,B 四技,50,49,1,6,-,9,-,15,1,16,-,-,-,-,-,-,-,3,-,01 新北市,2 技職
1076,華夏科技大學,07141010,電機工程科,N 修,2 二專,26,24,2,17,2,7,-,-,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1076,華夏科技大學,07141011,電子工程系,D 日,B 四技,15,15,-,-,-,-,-,-,-,11,-,-,-,-,-,-,-,4,-,01 新北市,2 技職
1076,華夏科技大學,07141011,電子工程系,N 修,C 二技,31,24,7,-,-,-,-,-,-,22,6,-,-,-,-,-,-,2,1,01 新北市,2 技職
1076,華夏科技大學,07141016,智慧型機器人研究所,D 日,M 碩士,27,25,2,4,1,10,1,6,-,5,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1076,華夏科技大學,07141020,機器人學士學位學程,D 日,B 四技,21,20,1,-,-,12,-,8,1,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1076,華夏科技大學,07141020,機器人學士學位學程,N 修,B 四技,5,3,2,-,-,-,-,3,2,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1076,華夏科技大學,07151013,機械工程系,D 日,B 四技,126,124,2,26,-,42,-,21,2,24,-,-,-,-,-,-,-,11,-,01 新北市,2 技職
1076,華夏科技大學,07151013,機械工程系_國際學生產學合作專班,D 日,B 四技,31,20,11,-,-,-,-,20,11,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1076,華夏科技大學,07151013,機械工程科,D 日,5 五專,94,92,2,26,1,10,-,15,-,15,-,26,1,-,-,-,-,-,-,01 新北市,2 技職
1076,華夏科技大學,07151013,機械工程系,N 修,B 四技,71,66,5,15,1,20,-,4,2,23,2,-,-,-,-,-,-,4,-,01 新北市,2 技職
1076,華夏科技大學,07151013,機械工程系,N 修,C 二技,39,32,7,-,-,-,-,21,6,10,1,-,-,-,-,-,-,1,-,01 新北市,2 技職
1076,華夏科技大學,07161021,智慧車輛系,D 日,B 四技,42,40,2,40,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1076,華夏科技大學,07161021,智慧車輛系,N 修,B 四技,17,17,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1076,華夏科技大學,07311017,建築系,D 日,B 四技,97,74,23,17,5,19,9,17,5,16,4,-,-,-,-,-,-,5,-,01 新北市,2 技職
1076,華夏科技大學,07311017,建築科,D 日,5 五專,154,115,39,22,13,22,6,28,10,18,5,25,5,-,-,-,-,-,-,01 新北市,2 技職
1076,華夏科技大學,07311017,建築系,N 修,B 四技,48,39,9,14,1,8,2,7,1,7,3,-,-,-,-,-,-,3,2,01 新北市,2 技職
1076,華夏科技大學,10121019,化妝品應用系,D 日,B 四技,243,17,226,6,24,5,71,2,61,3,56,-,-,-,-,-,-,1,14,01 新北市,2 技職
1076,華夏科技大學,10121019,化妝品應用系,N 修,B 四技,190,21,169,5,18,5,42,4,36,6,67,-,-,-,-,-,-,1,6,01 新北市,2 技職
1076,華夏科技大學,10121019,化妝品應用系,N 修,C 二技,66,2,64,-,-,-,-,1,35,-,25,-,-,-,-,-,-,1,4,01 新北市,2 技職
1076,華夏科技大學,10121019,化妝品應用科,N 修,2 二專,42,5,37,1,13,3,19,-,-,-,-,-,-,-,-,-,-,1,5,01 新北市,2 技職
1077,慈濟科技大學,04132003,行銷與流通管理系,D 日,B 四技,135,53,82,15,16,8,24,18,12,9,28,-,-,-,-,-,-,3,2,15 花蓮縣,2 技職
1077,慈濟科技大學,04132003,行銷與流通管理系_外國學生專班,D 日,B 四技,34,22,12,-,-,22,12,-,-,-,-,-,-,-,-,-,-,-,-,15 花蓮縣,2 技職
1077,慈濟科技大學,04133012,醫務暨健康管理系,D 日,B 四技,184,35,149,3,31,7,30,7,37,16,41,-,-,-,-,-,-,2,10,15 花蓮縣,2 技職
1077,慈濟科技大學,06131005,資訊科技與管理系,D 日,B 四技,203,141,62,31,23,38,14,26,13,32,11,-,-,-,-,-,-,14,1,15 花蓮縣,2 技職
1077,慈濟科技大學,09131007,護理系,D 日,B 四技,556,119,437,35,108,23,112,34,120,24,89,-,-,-,-,-,-,3,8,15 花蓮縣,2 技職
1077,慈濟科技大學,09131007,護理系,D 日,C 二技,276,28,248,-,-,-,-,12,123,16,124,-,-,-,-,-,-,-,1,15 花蓮縣,2 技職
1077,慈濟科技大學,09131007,護理科,D 日,5 五專,"1,362",194,"1,168",48,262,38,237,41,211,38,206,27,221,-,-,-,-,2,31,15 花蓮縣,2 技職
1077,慈濟科技大學,09131007,護理系,N 修,C 二技,172,10,162,-,-,-,-,7,92,2,68,-,-,-,-,-,-,1,2,15 花蓮縣,2 技職
1077,慈濟科技大學,09141009,放射醫學科學研究所,D 日,M 碩士,18,14,4,4,4,7,-,2,-,1,-,-,-,-,-,-,-,-,-,15 花蓮縣,2 技職
1077,慈濟科技大學,09141010,醫學影像暨放射科學系,D 日,B 四技,168,129,39,33,10,30,12,23,9,27,7,-,-,-,-,-,-,16,1,15 花蓮縣,2 技職
1077,慈濟科技大學,09211011,長期照護研究所,D 日,M 碩士,23,2,21,1,10,1,9,-,2,-,-,-,-,-,-,-,-,-,-,15 花蓮縣,2 技職
1077,慈濟科技大學,09211011,長期照護科_外國學生產學合作專班,D 日,2 二專,32,12,20,4,10,8,10,-,-,-,-,-,-,-,-,-,-,-,-,15 花蓮縣,2 技職
1078,致理科技大學,02112012,多媒體設計系,D 日,B 四技,475,117,358,26,82,30,83,22,92,31,85,-,-,-,-,-,-,8,16,01 新北市,2 技職
1078,致理科技大學,02112012,多媒體設計系,D 日,C 二技,1,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,01 新北市,2 技職
1078,致理科技大學,02112012,多媒體設計系,N 修,B 四技,380,139,241,45,71,36,60,35,60,15,36,-,-,-,-,-,-,8,14,01 新北市,2 技職
1078,致理科技大學,02311010,應用英語系,D 日,B 四技,626,188,438,48,110,46,106,43,117,40,97,-,-,-,-,-,-,11,8,01 新北市,2 技職
1078,致理科技大學,02311010,應用英語科,D 日,5 五專,525,95,430,21,92,28,83,21,94,14,90,9,67,-,-,-,-,2,4,01 新北市,2 技職
1078,致理科技大學,02311010,應用英語系,N 修,B 四技,252,86,166,25,35,24,39,25,36,9,42,-,-,-,-,-,-,3,14,01 新北市,2 技職
1078,致理科技大學,02311011,應用日語系,D 日,B 四技,449,116,333,24,82,28,75,21,82,28,70,-,-,-,-,-,-,15,24,01 新北市,2 技職
1078,致理科技大學,02311011,應用日語系,N 修,B 四技,254,88,166,19,39,33,32,14,37,15,39,-,-,-,-,-,-,7,19,01 新北市,2 技職
1078,致理科技大學,04111013,會計資訊系,D 日,B 四技,659,185,474,59,104,39,115,39,94,29,107,-,-,-,-,-,-,19,54,01 新北市,2 技職
1078,致理科技大學,04111013,會計資訊科,D 日,5 五專,233,50,183,5,46,9,33,16,32,5,31,15,38,-,-,-,-,-,3,01 新北市,2 技職
1078,致理科技大學,04111013,會計資訊系,N 修,B 四技,154,41,113,10,29,12,26,8,21,9,28,-,-,-,-,-,-,2,9,01 新北市,2 技職
1078,致理科技大學,04121016,財務金融系,D 日,B 四技,673,179,494,43,113,44,129,40,125,48,118,-,-,-,-,-,-,4,9,01 新北市,2 技職
1078,致理科技大學,04121016,財務金融系,D 日,C 二技,109,31,78,-,-,-,-,13,43,18,35,-,-,-,-,-,-,-,-,01 新北市,2 技職
1078,致理科技大學,04121016,財務金融科,D 日,5 五專,271,54,217,12,43,10,48,14,32,8,44,10,48,-,-,-,-,-,2,01 新北市,2 技職
1078,致理科技大學,04121016,財務金融系,N 修,B 四技,385,169,216,47,49,39,53,37,34,30,67,-,-,-,-,-,-,16,13,01 新北市,2 技職
1078,致理科技大學,04121016,財務金融系,N 修,C 二技,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,01 新北市,2 技職
1078,致理科技大學,04123017,保險金融管理系,D 日,B 四技,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,01 新北市,2 技職
1078,致理科技大學,04131014,企業管理系服務業經營管理碩士班,D 日,M 碩士,27,8,19,3,8,2,7,2,2,1,2,-,-,-,-,-,-,-,-,01 新北市,2 技職
1078,致理科技大學,04131014,企業管理系,D 日,B 四技,700,215,485,52,115,48,116,50,124,52,117,-,-,-,-,-,-,13,13,01 新北市,2 技職
1078,致理科技大學,04131014,企業管理系_雙軌訓練旗艦計畫,D 日,B 四技,38,21,17,21,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1078,致理科技大學,04131014,企業管理系,D 日,C 二技,1,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,01 新北市,2 技職
1078,致理科技大學,04131014,企業管理科,D 日,5 五專,271,84,187,21,38,20,36,15,38,13,33,12,37,-,-,-,-,3,5,01 新北市,2 技職
1078,致理科技大學,04131014,企業管理系服務業經營管理碩士在職專班,N 職,M 碩士,44,14,30,4,9,4,11,4,5,1,-,1,5,-,-,-,-,-,-,01 新北市,2 技職
1078,致理科技大學,04131014,企業管理系,N 修,B 四技,544,244,300,50,65,39,67,70,76,61,71,-,-,-,-,-,-,24,21,01 新北市,2 技職
1078,致理科技大學,04132019,行銷與流通管理系,D 日,B 四技,479,108,371,27,89,24,99,30,89,24,86,-,-,-,-,-,-,3,8,01 新北市,2 技職
1078,致理科技大學,04132019,行銷與流通管理系_國際學生產學合作專班,D 日,B 四技,61,15,46,-,-,-,-,9,29,6,17,-,-,-,-,-,-,-,-,01 新北市,2 技職
1078,致理科技大學,04132019,行銷與流通管理系,D 日,C 二技,111,17,94,-,-,-,-,7,46,10,44,-,-,-,-,-,-,-,4,01 新北市,2 技職
1078,致理科技大學,04132019,行銷與流通管理系,N 修,B 四技,644,246,398,66,105,58,89,53,103,49,82,-,-,-,-,-,-,20,19,01 新北市,2 技職
1078,致理科技大學,04141015,國際貿易系,D 日,M 碩士,23,1,22,-,9,1,7,-,2,-,3,-,1,-,-,-,-,-,-,01 新北市,2 技職
1078,致理科技大學,04141015,國際貿易系,D 日,B 四技,634,142,492,41,110,26,128,37,112,31,129,-,-,-,-,-,-,7,13,01 新北市,2 技職
1078,致理科技大學,04141015,國際貿易系,D 日,C 二技,1,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,01 新北市,2 技職
1078,致理科技大學,04141015,國際貿易科,D 日,5 五專,280,51,229,10,47,11,43,12,48,6,46,12,39,-,-,-,-,-,6,01 新北市,2 技職
1078,致理科技大學,04141015,國際貿易系,N 修,B 四技,212,79,133,20,37,22,28,15,27,13,30,-,-,-,-,-,-,9,11,01 新北市,2 技職
1078,致理科技大學,04141015,國際貿易系,N 修,C 二技,5,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,01 新北市,2 技職
1078,致理科技大學,04199020,商務科技管理系,D 日,B 四技,431,202,229,54,68,44,60,51,50,41,48,-,-,-,-,-,-,12,3,01 新北市,2 技職
1078,致理科技大學,04199020,商務科技管理系,N 修,B 四技,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,01 新北市,2 技職
1078,致理科技大學,06121021,資訊管理系,N 修,B 四技,229,156,73,42,17,37,19,43,17,27,16,-,-,-,-,-,-,7,4,01 新北市,2 技職
1078,致理科技大學,06121021,資訊管理系_雙軌訓練旗艦計畫,N 修,B 四技,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,01 新北市,2 技職
1078,致理科技大學,06131021,資訊管理系,D 日,B 四技,679,487,192,132,45,102,57,110,54,106,30,-,-,-,-,-,-,37,6,01 新北市,2 技職
1078,致理科技大學,10151018,休閒遊憩管理系,D 日,B 四技,403,93,310,33,73,18,84,17,80,19,69,-,-,-,-,-,-,6,4,01 新北市,2 技職
1078,致理科技大學,10151018,休閒遊憩管理系_國際學生產學合作專班,D 日,B 四技,71,23,48,8,24,15,24,-,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1078,致理科技大學,10151018,休閒遊憩管理系,N 修,B 四技,215,69,146,23,36,14,27,12,38,14,37,-,-,-,-,-,-,6,8,01 新北市,2 技職
1078,致理科技大學,10151018,休閒遊憩管理系_現役軍人營區在職專班,N 修,B 四技,16,16,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
